weight,horsepower,torque,transmission,body style,drive train,quarter mile,0-60
1460.0,231.0,350.0,2,0,0,15.0 s @ 93.2 mph,6.4
1712.0,218.0,280.0,1,0,2,16.1 s,7.7
1643.0,231.0,350.0,2,0,2,14.9 s,6.2
1499.0,286.0,340.0,1,6,1,14.5 s @ 95.0 mph,6.0
1937.0,560.0,680.0,3,5,1,11.7 s @ 124.3 mph,3.5
1850.0,575.0,680.0,3,6,1,11.8 s,3.7
2027.0,575.0,680.0,3,3,1,,3.7
1930.0,507.0,520.0,1,3,1,13.0 s,4.6
1617.0,260.0,329.0,1,6,1,14.7 s @ 94.0 mph,6.1
1895.0,381.0,740.0,2,5,2,13.3 s,4.7
1880.0,507.0,520.0,1,4,1,12.6 s,4.1
1720.0,340.0,400.0,1,4,1,15.7 s @ 105.0 mph,5.9
1870.0,575.0,680.0,3,5,1,12.0 s @ 122.4 mph,3.8
1870.0,600.0,700.0,3,5,1,12.0 s,3.8
1705.0,340.0,400.0,1,5,1,14.0 s @ 101.0 mph,4.9
1589.0,260.0,329.0,1,5,1,14.6 s @ 95.0 mph,6.3
1465.0,286.0,340.0,1,5,1,14.1 s,5.7
1669.0,315.0,360.0,1,5,1,14.2 s @ 99.0 mph,5.6
1607.0,551.0,650.0,2,6,1,11.4 s,3.6
1839.0,431.0,550.0,1,3,1,12.4 s @ 113.1 mph,4.1
1585.0,450.0,550.0,2,6,1,12.0 s,4.4
1784.0,374.0,500.0,2,4,2,12.3 s,4.1
1277.0,238.0,240.0,1,6,1,14.0 s,6.1
1200.0,220.0,240.0,1,6,1,,6.4
1280.0,195.0,230.0,1,6,1,16.5 s @ 101.9 mph,6.3
1566.0,450.0,440.0,3,5,1,12.4 s,4.1
1339.0,321.0,350.0,1,2,1,14.3 s @ 112.5 mph,5.0
1810.0,420.0,400.0,1,3,1,13.1 s,4.3
1655.0,343.0,365.0,1,3,1,13.7 s @ 104.4 mph,5.1
1282.0,215.0,230.0,1,6,1,16.0 s @ 95.7 mph,6.7
1646.0,420.0,400.0,1,5,1,12.7 s,4.1
1385.0,321.0,350.0,1,5,1,,5.0
1237.0,200.0,240.0,1,6,1,15.0 s,6.9
1517.0,286.0,320.0,1,5,1,15.2 s @ 107.5 mph,5.5
1633.0,340.0,500.0,2,6,2,12.7 s,4.0
1506.0,306.0,450.0,2,2,2,12.9 s,4.6
1390.0,218.0,310.0,1,5,1,15.3 s,7.1
1439.0,218.0,310.0,1,5,1,17.2 s @ 99.4 mph,6.5
1595.0,374.0,570.0,2,3,2,12.7 s,4.3
1602.0,228.0,290.0,1,5,2,14.4 s @ 96.3 mph,5.5
1865.0,381.0,550.0,1,6,1,14.9 s @ 108.7 mph,5.4
1943.0,340.0,500.0,2,5,2,13.0 s @ 104.9 mph,4.4
1886.0,286.0,420.0,1,6,1,17.1 s @ 98.8 mph,7.2
2180.0,544.0,750.0,2,5,1,13.1 s @ 119.3 mph,4.4
2155.0,445.0,600.0,1,5,1,13.6 s @ 106.3 mph,5.1
2086.0,365.0,489.0,2,5,1,14.2 s @ 103.0 mph,5.7
2044.0,326.0,490.0,2,5,1,14.8 s @ 98.2 mph,6.1
1866.0,300.0,450.0,2,5,1,15.3 s,6.5
1940.0,450.0,479.0,2,5,1,12.8 s,4.5
1885.0,367.0,490.0,1,5,1,14.3 s,5.5
1945.0,408.0,600.0,2,5,1,13.5 s,4.9
2140.0,530.0,750.0,2,5,2,11.9 s @ 116.7 mph,3.9
2073.0,400.0,760.0,2,5,2,12.8 s,4.2
1989.0,333.0,450.0,2,5,1,14.3 s @ 98.2 mph,5.9
1935.0,326.0,450.0,2,5,1,14.2 s,5.5
1875.0,306.0,600.0,2,5,1,15.8 s @ 104.4 mph,5.9
1940.0,313.0,630.0,2,5,1,,5.5
1840.0,245.0,540.0,2,5,1,15.8 s @ 96.3 mph,6.8
1940.0,449.0,650.0,2,5,1,13.1 s @ 109.4 mph,5.2
1950.0,367.0,490.0,1,3,1,14.0 s @ 102.0 mph,5.5
1615.0,367.0,490.0,1,6,1,13.4 s,5.1
1944.0,333.0,450.0,1,3,1,,6.0
1422.0,218.0,304.0,2,6,1,15.5 s,6.9
1795.0,258.0,300.0,2,3,1,16.3 s @ 95.1 mph,7.4
1605.0,272.0,320.0,1,6,1,14.8 s,5.8
2058.0,265.0,620.0,2,5,2,14.4 s @ 95.6 mph,5.6
1975.0,407.0,600.0,2,5,2,13.0 s,4.5
1791.0,367.0,490.0,1,4,1,14.8 s @ 108.7 mph,5.2
2015.0,408.0,600.0,2,5,1,13.6 s @ 105.0 mph,5.2
1905.0,408.0,600.0,2,5,1,13.1 s @ 109.4 mph,4.7
1635.0,367.0,490.0,1,5,1,13.4 s,5.2
1605.0,333.0,450.0,1,5,1,13.6 s,5.5
1704.0,340.0,450.0,2,5,2,13.1 s,4.5
1660.0,286.0,440.0,1,5,1,14.3 s @ 96.9 mph,5.7
1819.0,333.0,450.0,2,5,2,13.3 s @ 106.0 mph,4.7
1760.0,306.0,400.0,1,5,1,13.8 s @ 102.0 mph,5.2
1825.0,299.0,600.0,1,5,1,15.1 s @ 107.5 mph,5.8
1659.0,272.0,560.0,2,5,1,14.0 s,5.9
1540.0,272.0,320.0,2,5,1,15.1 s @ 97.6 mph,5.9
1651.0,231.0,300.0,1,5,1,15.3 s @ 93.0 mph,6.9
1595.0,252.0,350.0,2,5,2,14.6 s,5.7
1954.0,292.0,420.0,2,5,2,13.8 s @ 100.0 mph,5.2
1972.0,286.0,650.0,2,4,2,13.6 s,4.9
1960.0,245.0,540.0,2,5,1,14.9 s,6.3
1565.0,231.0,500.0,1,5,1,14.8 s,6.2
1720.0,245.0,540.0,2,5,1,14.7 s,6.0
1475.0,193.0,280.0,1,5,1,16.7 s @ 92.0 mph,7.3
1442.0,170.0,231.0,2,5,1,16.2 s @ 84.5 mph,7.9
1600.0,218.0,270.0,1,5,2,16.5 s @ 94.4 mph,7.5
1690.0,197.0,400.0,2,4,1,16.5 s @ 93.8 mph,7.3
1822.0,190.0,400.0,2,4,2,17.1 s @ 99.4 mph,6.5
1585.0,179.0,350.0,2,5,1,,7.8
1485.0,163.0,340.0,2,5,1,,7.8
1230.0,115.0,162.0,2,5,1,17.9 s,11.3
1692.0,326.0,450.0,2,5,2,13.0 s,4.5
1590.0,306.0,400.0,2,5,2,13.1 s @ 107.5 mph,4.5
1620.0,340.0,450.0,2,6,1,13.3 s,4.7
1555.0,306.0,400.0,2,6,1,13.5 s,5.2
1715.0,259.0,399.0,2,5,2,13.9 s @ 99.0 mph,5.2
1698.0,258.0,560.0,2,5,2,13.8 s,5.1
1659.0,324.0,450.0,2,6,1,13.2 s,4.5
1819.0,324.0,450.0,2,3,1,,4.8
1767.0,306.0,400.0,2,4,2,15.0 s @ 108.1 mph,5.3
1615.0,306.0,400.0,1,4,1,13.7 s,5.2
1600.0,306.0,400.0,1,6,1,13.7 s @ 106.3 mph,5.1
1610.0,306.0,400.0,1,6,1,13.5 s,5.1
1855.0,306.0,400.0,1,3,1,13.9 s,5.3
1600.0,306.0,400.0,2,5,1,13.7 s,5.1
1617.0,306.0,400.0,2,5,1,13.5 s @ 106.3 mph,4.8
1610.0,306.0,400.0,1,5,1,13.3 s,4.9
1796.0,313.0,630.0,3,4,2,13.3 s,4.6
1715.0,269.0,576.0,2,5,1,14.2 s @ 98.1 mph,5.8
1655.0,286.0,580.0,2,5,1,13.8 s @ 101.3 mph,5.7
1660.0,306.0,400.0,1,5,1,,5.2
1636.0,258.0,300.0,1,5,2,15.1 s @ 98.8 mph,5.9
1510.0,231.0,300.0,2,5,2,17.2 s @ 98.2 mph,7.1
1715.0,231.0,500.0,2,4,2,15.9 s @ 95.1 mph,6.7
1485.0,272.0,320.0,2,6,1,15.8 s @ 105.0 mph,6.0
1564.0,258.0,300.0,1,5,1,14.3 s @ 98.0 mph,5.6
1480.0,272.0,320.0,1,5,1,14.8 s,5.8
1969.0,292.0,420.0,2,4,2,14.0 s,5.3
1806.0,292.0,420.0,2,5,1,13.7 s @ 103.3 mph,5.4
1810.0,286.0,650.0,2,4,2,13.6 s,5.0
1540.0,204.0,410.0,1,5,1,15.9 s @ 95.7 mph,6.8
1535.0,245.0,520.0,1,5,1,,5.8
1395.0,193.0,280.0,1,6,1,16.8 s @ 100.0 mph,6.4
1732.0,233.0,270.0,1,3,1,15.2 s @ 94.0 mph,6.6
1520.0,235.0,270.0,2,5,1,14.6 s @ 96.0 mph,5.9
1530.0,245.0,350.0,2,5,1,14.1 s @ 99.4 mph,5.6
1380.0,192.0,245.0,1,2,1,16.7 s @ 100.7 mph,6.6
1598.0,218.0,270.0,1,4,1,16.7 s @ 100.7 mph,6.6
1496.0,187.0,237.0,1,5,1,15.4 s @ 91.0 mph,7.0
1495.0,218.0,271.0,1,5,1,,6.5
1280.0,115.0,220.0,1,5,1,17.9 s,10.6
1522.0,172.0,245.0,1,4,1,15.7 s @ 88.0 mph,7.4
1600.0,170.0,245.0,2,3,1,16.1 s,7.8
1097.0,102.0,136.0,1,6,1,17.1 s @ 79.0 mph,9.8
1335.0,150.0,200.0,1,5,1,16.2 s,8.5
1505.0,177.0,350.0,1,4,1,15.8 s,7.6
1495.0,184.0,380.0,2,5,1,,7.5
1405.0,143.0,300.0,1,5,1,17.8 s @ 89.5 mph,8.7
1356.0,170.0,236.0,1,6,1,17.4 s @ 82.0 mph,9.3
1603.0,245.0,400.0,1,6,1,13.9 s @ 100.7 mph,5.3
1595.0,231.0,350.0,2,5,2,13.8 s @ 99.0 mph,5.1
1480.0,245.0,350.0,2,3,1,15.8 s @ 104.4 mph,5.7
1481.0,245.0,350.0,1,6,1,13.7 s @ 101.3 mph,5.4
1496.0,190.0,400.0,2,6,1,16.7 s @ 100.7 mph,6.5
1080.0,170.0,240.0,1,2,1,15.9 s @ 95.7 mph,6.7
990.0,100.0,157.0,2,2,1,17.9 s @ 75.0 mph,11.3
1127.0,120.0,167.0,1,5,1,17.3 s @ 78.5 mph,10.0
1174.0,137.0,167.0,1,6,1,17.6 s @ 77.9 mph,10.7
1084.0,80.0,118.0,1,5,1,19.6 s @ 68.5 mph,15.0
1516.0,324.0,430.0,1,6,1,13.3 s @ 107.5 mph,4.6
1600.0,306.0,400.0,1,3,1,13.6 s @ 103.8 mph,5.3
1450.0,258.0,310.0,1,2,1,14.2 s,5.5
1448.0,265.0,400.0,2,2,0,13.9 s,5.6
1510.0,218.0,270.0,1,3,1,15.8 s,7.2
1420.0,204.0,400.0,1,6,1,15.0 s,6.3
1489.0,204.0,400.0,1,2,1,14.8 s,6.3
1235.0,150.0,200.0,1,2,1,15.9 s,7.9
1300.0,170.0,210.0,1,2,1,15.5 s,7.2
1485.0,177.0,350.0,1,2,1,15.8 s,7.2
1447.0,177.0,350.0,1,2,1,15.4 s,7.3
1619.0,190.0,400.0,2,2,0,16.1 s,6.6
1345.0,184.0,380.0,1,2,1,15.3 s,6.8
1315.0,163.0,340.0,1,2,1,15.5 s,7.7
1295.0,170.0,250.0,1,2,1,15.7 s,7.6
1275.0,143.0,190.0,1,2,1,16.4 s,8.9
1475.0,150.0,350.0,2,2,0,16.1 s,8.2
2100.0,220.0,530.0,2,6,1,,9.1
2685.0,537.0,1020.0,2,5,1,13.9 s @ 113.1 mph,4.8
2585.0,513.0,1020.0,2,5,1,13.4 s @ 105.0 mph,4.9
2475.0,625.0,800.0,2,5,2,,4.3
2450.0,426.0,875.0,2,6,1,,5.8
2483.0,630.0,800.0,2,3,2,13.1 s @ 116.2 mph,3.9
2610.0,406.0,800.0,2,3,1,,6.1
2402.0,390.0,750.0,2,6,1,14.2 s,6.3
2195.0,580.0,700.0,2,6,2,11.6 s @ 122.4 mph,3.3
2470.0,528.0,680.0,2,6,2,12.0 s @ 116.8 mph,3.6
2470.0,507.0,660.0,2,3,2,12.7 s @ 113.1 mph,4.2
2340.0,507.0,660.0,2,6,2,12.7 s @ 110.0 mph,4.2
2340.0,610.0,750.0,2,3,2,12.7 s,4.5
2495.0,625.0,800.0,2,3,2,12.9 s,4.2
2268.0,650.0,900.0,3,6,2,11.4 s,3.4
2320.0,625.0,800.0,2,6,2,12.2 s @ 120.5 mph,3.8
2310.0,612.0,718.0,1,6,2,12.5 s,4.3
2320.0,575.0,700.0,2,6,2,12.9 s @ 110.0 mph,4.4
2350.0,559.0,650.0,1,6,2,12.7 s @ 111.2 mph,4.4
2400.0,610.0,750.0,2,5,2,12.7 s,4.3
2440.0,560.0,650.0,2,5,2,13.2 s,4.6
2695.0,507.0,1000.0,2,3,1,,5.2
2585.0,457.0,874.0,2,3,1,,5.5
2610.0,390.0,750.0,2,3,1,,6.3
2585.0,507.0,1000.0,2,5,1,,5.2
2585.0,457.0,875.0,1,5,1,14.1 s,5.4
2555.0,406.0,835.0,2,5,1,14.9 s,5.9
1712.0,280.0,400.0,1,5,2,15.1 s @ 98.2 mph,6.0
1511.0,310.0,380.0,3,3,2,12.7 s,4.6
1420.0,310.0,380.0,3,6,2,12.8 s,4.3
1510.0,340.0,450.0,1,3,2,12.7 s,4.1
1530.0,400.0,480.0,1,3,2,11.9 s @ 116.2 mph,3.9
1495.0,360.0,465.0,3,3,2,12.5 s,3.7
1435.0,360.0,465.0,1,6,2,12.9 s @ 118.1 mph,3.9
1425.0,360.0,465.0,1,6,2,12.6 s @ 110.0 mph,4.0
1560.0,250.0,320.0,1,3,2,14.7 s,6.1
1386.0,200.0,280.0,1,3,0,14.8 s,6.3
1415.0,239.0,320.0,1,6,2,,5.6
1345.0,170.0,350.0,3,6,2,16.3 s @ 93.8 mph,7.0
1520.0,250.0,320.0,1,6,2,14.6 s,6.2
1335.0,230.0,370.0,3,6,2,13.7 s,5.1
1265.0,211.0,350.0,3,6,2,15.4 s @ 106.3 mph,5.2
1265.0,211.0,350.0,1,6,0,14.6 s,5.6
1310.0,200.0,280.0,3,6,0,14.6 s,6.1
1340.0,184.0,380.0,1,6,0,15.2 s @ 94.4 mph,6.8
1205.0,179.0,235.0,1,6,0,15.7 s,6.9
2593.0,435.0,900.0,2,0,2,13.1 s,4.5
2481.0,500.0,770.0,2,0,2,12.2 s @ 112.0 mph,3.6
2418.0,435.0,900.0,2,0,2,12.9 s,4.5
1920.0,353.0,470.0,2,0,2,13.7 s @ 102.5 mph,5.2
1920.0,313.0,650.0,2,0,2,14.7 s,4.9
2061.0,347.0,700.0,2,0,2,13.5 s,5.0
1551.0,300.0,400.0,3,0,2,13.0 s @ 106.4 mph,4.5
1298.0,310.0,350.0,1,6,2,13.4 s @ 103.1 mph,4.4
1800.0,340.0,410.0,2,5,2,13.9 s,5.1
1940.0,450.0,540.0,2,5,2,13.1 s @ 101.9 mph,4.9
1975.0,520.0,650.0,2,5,2,11.8 s @ 118.1 mph,3.5
2170.0,349.0,700.0,2,5,2,13.0 s,4.8
1895.0,420.0,550.0,1,5,2,12.4 s,4.0
2104.0,450.0,601.0,2,5,2,12.5 s @ 112.0 mph,4.1
2055.0,349.0,700.0,2,4,2,13.4 s @ 104.9 mph,4.8
1970.0,435.0,540.0,2,4,2,14.5 s @ 110.6 mph,5.0
1910.0,450.0,600.0,2,5,2,12.5 s @ 112.0 mph,4.0
1644.0,230.0,380.0,1,5,2,14.9 s @ 92.0 mph,6.4
1910.0,435.0,540.0,1,5,2,13.3 s,4.8
1845.0,420.0,550.0,3,5,2,12.1 s @ 115.0 mph,3.7
1748.0,354.0,500.0,2,5,2,12.8 s,4.2
1820.0,333.0,440.0,1,5,2,13.2 s,4.8
1675.0,333.0,440.0,3,6,2,13.2 s @ 107.5 mph,4.6
1695.0,354.0,500.0,2,6,2,12.8 s,4.4
1875.0,333.0,440.0,2,3,2,13.5 s,5.0
1630.0,354.0,440.0,1,6,2,13.2 s,4.8
1855.0,344.0,410.0,2,3,2,15.0 s @ 108.1 mph,5.4
1720.0,344.0,410.0,1,4,2,15.0 s @ 108.1 mph,5.2
1705.0,333.0,440.0,3,4,2,13.6 s,4.9
1720.0,344.0,410.0,1,4,2,14.8 s @ 108.7 mph,5.2
1665.0,333.0,440.0,2,5,2,13.2 s,4.4
1778.0,354.0,500.0,2,5,2,12.8 s @ 108.0 mph,4.2
1710.0,354.0,500.0,2,5,2,13.0 s,4.4
1660.0,344.0,410.0,1,5,2,13.4 s,5.0
1495.0,265.0,350.0,3,4,2,14.3 s,4.9
1500.0,310.0,400.0,2,2,2,12.6 s,4.4
1520.0,300.0,380.0,3,5,2,13.0 s,4.5
1420.0,210.0,270.0,1,2,2,14.7 s,6.3
1395.0,300.0,380.0,1,2,2,,5.4
1450.0,265.0,350.0,1,2,2,13.9 s,5.1
1496.0,230.0,343.0,1,6,2,14.6 s,5.8
1895.0,560.0,700.0,1,5,2,11.6 s @ 123.0 mph,3.2
1880.0,480.0,560.0,1,4,2,12.6 s,4.4
1880.0,450.0,560.0,1,4,2,13.2 s,4.8
1985.0,579.0,650.0,2,5,2,12.1 s,3.9
1840.0,450.0,560.0,2,5,2,12.6 s,4.4
1895.0,560.0,700.0,2,4,2,11.6 s @ 122.4 mph,3.6
1920.0,450.0,430.0,1,3,2,13.7 s @ 115.6 mph,4.6
1725.0,450.0,430.0,3,6,2,12.5 s @ 112.5 mph,4.0
1686.0,450.0,430.0,3,6,2,12.3 s,4.0
1845.0,420.0,430.0,1,3,2,13.7 s,4.6
1675.0,380.0,440.0,1,4,2,13.0 s,4.8
1518.0,367.0,468.0,1,2,2,12.2 s,3.6
1600.0,315.0,410.0,1,4,2,13.6 s,4.8
1655.0,367.0,465.0,2,0,2,13.6 s @ 114.3 mph,4.2
1708.0,340.0,450.0,3,0,2,13.8 s @ 113.1 mph,4.2
1560.0,400.0,500.0,3,2,2,11.8 s,3.6
1756.0,620.0,580.0,3,3,2,10.9 s,3.1
1631.0,570.0,550.0,3,6,1,11.4 s @ 128.6 mph,3.4
1595.0,620.0,580.0,3,6,2,10.6 s @ 134.5 mph,2.9
1570.0,550.0,540.0,2,6,2,11.3 s @ 126.1 mph,3.2
1620.0,525.0,530.0,2,6,2,11.4 s @ 126.1 mph,3.2
1695.0,610.0,560.0,3,3,2,10.9 s,3.0
1665.0,430.0,430.0,1,3,2,12.8 s @ 110.0 mph,4.3
1560.0,430.0,430.0,2,6,2,13.0 s @ 117.4 mph,4.1
1380.0,220.0,309.0,1,6,2,15.2 s @ 96.9 mph,5.9
1259.0,200.0,285.0,1,6,2,14.9 s,6.5
2341.0,340.0,500.0,2,0,2,14.4 s @ 97.6 mph,5.9
2242.0,286.0,600.0,2,0,2,14.4 s @ 95.6 mph,6.0
2605.0,500.0,1000.0,2,0,2,13.1 s,4.6
2259.0,286.0,600.0,2,0,2,14.5 s @ 93.5 mph,6.0
2420.0,326.0,760.0,2,0,2,15.5 s @ 96.9 mph,6.3
2240.0,349.0,440.0,1,0,2,15.2 s @ 91.3 mph,7.5
2175.0,333.0,440.0,2,0,2,15.0 s @ 94.4 mph,6.6
2345.0,240.0,550.0,2,0,2,16.7 s @ 92.0 mph,7.3
2325.0,232.0,500.0,2,0,2,16.8 s,8.6
1853.0,265.0,370.0,3,0,2,14.5 s,5.7
2010.0,286.0,620.0,2,0,2,14.2 s,5.4
1849.0,265.0,370.0,3,0,2,14.2 s @ 97.0 mph,5.5
1855.0,204.0,400.0,3,0,2,15.6 s @ 87.9 mph,7.2
1805.0,271.0,330.0,1,0,2,15.0 s @ 93.6 mph,6.5
1865.0,239.0,500.0,2,0,2,15.8 s @ 95.1 mph,6.5
1865.0,248.0,480.0,2,0,2,,6.8
1798.0,211.0,350.0,1,0,2,,7.0
1705.0,225.0,350.0,2,0,2,17.0 s @ 100.0 mph,6.5
1889.0,252.0,370.0,3,0,2,14.7 s,5.9
1678.0,231.0,350.0,2,0,2,14.8 s,7.4
1671.0,203.0,281.0,2,0,0,16.1 s @ 88.0 mph,7.8
1280.0,136.0,186.0,1,6,1,,10.1
1995.0,450.0,580.0,1,5,2,13.6 s,5.1
1930.0,351.0,800.0,2,5,2,13.7 s @ 102.5 mph,5.0
2055.0,500.0,625.0,2,5,2,12.6 s @ 114.3 mph,4.1
1984.0,420.0,549.0,1,5,2,14.1 s,5.4
1885.0,371.0,445.0,2,5,2,15.1 s @ 108.1 mph,5.6
2018.0,355.0,441.0,2,5,2,14.7 s @ 96.1 mph,6.3
2033.0,335.0,430.0,2,5,2,15.0 s @ 95.0 mph,6.5
1885.0,420.0,600.0,2,5,2,12.5 s @ 110.0 mph,4.2
1985.0,333.0,442.0,2,5,2,13.9 s @ 103.1 mph,5.4
1945.0,326.0,650.0,1,5,2,15.2 s @ 107.5 mph,5.4
1780.0,334.0,430.0,1,5,2,14.7 s,6.0
1835.0,371.0,445.0,1,5,2,13.4 s @ 105.0 mph,5.1
1800.0,349.0,440.0,1,5,2,15.5 s @ 105.6 mph,5.6
1835.0,420.0,600.0,2,5,2,12.5 s @ 110.0 mph,4.2
1978.0,225.0,480.0,2,5,2,15.7 s,7.5
1830.0,232.0,450.0,2,5,2,16.1 s @ 94.4 mph,6.9
1930.0,340.0,500.0,3,5,2,13.1 s @ 106.0 mph,4.4
2009.0,286.0,620.0,2,5,2,13.7 s @ 100.1 mph,5.2
1770.0,300.0,440.0,1,5,2,13.2 s @ 101.3 mph,4.7
1750.0,310.0,440.0,1,5,2,13.7 s @ 103.1 mph,5.1
1949.0,333.0,441.0,2,5,2,13.4 s @ 105.0 mph,4.7
1770.0,245.0,500.0,1,5,2,14.5 s,5.7
1790.0,300.0,440.0,3,4,2,12.1 s @ 115.0 mph,5.2
1855.0,313.0,650.0,2,4,2,14.6 s @ 109.4 mph,5.0
2017.0,326.0,650.0,2,4,2,13.5 s,4.9
1735.0,190.0,380.0,0,4,0,17.1 s @ 92.0 mph,7.9
1855.0,313.0,650.0,1,5,2,13.7 s @ 102.5 mph,5.0
1870.0,253.0,350.0,2,4,2,15.4 s,7.7
1914.0,340.0,500.0,3,5,2,13.4 s,4.9
2024.0,286.0,620.0,2,4,2,13.8 s @ 99.4 mph,5.3
2095.0,286.0,620.0,2,0,2,15.4 s @ 106.3 mph,5.2
1891.0,231.0,500.0,2,5,2,14.6 s @ 94.9 mph,6.2
1750.0,300.0,400.0,1,5,2,14.9 s @ 95.1 mph,6.4
1880.0,335.0,420.0,2,5,2,14.8 s,6.4
1540.0,256.0,330.0,1,5,0,15.3 s,6.4
1710.0,290.0,420.0,1,5,2,,5.6
1897.0,304.0,420.0,2,5,2,14.2 s @ 100.0 mph,5.6
1885.0,338.0,441.0,2,5,2,13.3 s @ 105.0 mph,4.6
1861.0,310.0,440.0,3,5,2,14.0 s @ 101.0 mph,5.6
1740.0,299.0,440.0,1,5,2,13.6 s @ 102.5 mph,4.8
1745.0,224.0,450.0,1,5,2,15.4 s,6.5
1720.0,245.0,500.0,3,5,2,14.3 s,5.5
1760.0,239.0,500.0,1,5,2,15.5 s @ 96.9 mph,6.4
1680.0,220.0,280.0,1,5,2,16.3 s @ 94.4 mph,7.2
1540.0,211.0,280.0,1,5,0,15.3 s,7.4
1445.0,174.0,249.0,2,5,0,,8.3
1709.0,250.0,350.0,1,5,2,15.0 s @ 94.4 mph,6.7
1460.0,140.0,290.0,1,5,0,18.4 s @ 87.6 mph,9.3
1525.0,177.0,230.0,1,5,0,16.4 s,8.2
1520.0,170.0,280.0,1,5,0,15.9 s,7.8
1550.0,136.0,320.0,1,5,0,18.6 s @ 87.6 mph,9.7
1530.0,170.0,350.0,1,5,0,17.4 s @ 92.0 mph,8.5
1795.0,265.0,329.0,3,3,2,15.8 s @ 105.0 mph,6.3
1495.0,265.0,330.0,2,6,2,15.3 s @ 106.9 mph,5.4
1610.0,239.0,500.0,1,6,2,14.4 s,5.8
1735.0,211.0,350.0,1,3,2,14.9 s @ 90.7 mph,6.4
1430.0,211.0,350.0,1,6,0,14.8 s,6.1
1740.0,239.0,500.0,2,4,2,14.5 s,5.5
1783.0,211.0,350.0,2,4,2,14.9 s @ 90.8 mph,6.4
1580.0,255.0,370.0,2,4,2,13.8 s @ 100.0 mph,5.2
1772.0,265.0,330.0,2,4,2,15.1 s,6.3
1610.0,265.0,330.0,1,5,2,14.4 s,6.0
1678.0,223.0,300.0,1,5,2,15.8 s @ 89.0 mph,7.5
1610.0,204.0,450.0,1,5,2,15.4 s,6.7
1655.0,239.0,500.0,1,5,2,15.0 s @ 98.8 mph,5.9
1480.0,163.0,310.0,1,5,0,16.2 s,8.4
1440.0,211.0,350.0,1,5,0,15.0 s @ 92.0 mph,6.7
1587.0,211.0,350.0,1,4,0,14.8 s @ 91.3 mph,6.1
1258.0,200.0,280.0,1,3,0,15.6 s @ 90.0 mph,7.1
1425.0,200.0,280.0,1,5,0,15.0 s,6.8
1575.0,190.0,400.0,2,5,0,15.5 s,6.9
1460.0,143.0,320.0,1,5,0,17.2 s,8.8
1551.0,172.0,225.0,1,5,0,16.2 s @ 87.0 mph,8.1
1305.0,150.0,210.0,1,5,0,17.1 s @ 91.3 mph,7.8
1415.0,160.0,250.0,1,5,0,16.0 s,7.9
1546.0,223.0,350.0,2,4,2,14.2 s @ 98.0 mph,5.5
1355.0,170.0,350.0,1,4,0,16.9 s @ 91.3 mph,7.1
1320.0,160.0,250.0,1,4,0,16.3 s @ 94.4 mph,7.2
1577.0,204.0,300.0,3,5,2,15.0 s @ 91.3 mph,6.4
1435.0,200.0,280.0,1,3,0,15.3 s,6.9
1495.0,250.0,320.0,1,2,2,14.6 s,6.0
1416.0,200.0,280.0,1,2,0,14.9 s,6.5
1330.0,140.0,320.0,1,2,0,16.4 s,9.3
1145.0,150.0,210.0,1,2,0,15.7 s,7.5
1250.0,180.0,250.0,1,2,0,15.2 s,6.7
1305.0,160.0,250.0,1,2,0,15.8 s,7.0
1270.0,125.0,200.0,3,2,0,16.7 s,8.3
1430.0,256.0,350.0,1,6,2,14.1 s,5.2
1140.0,105.0,250.0,1,2,0,18.5 s @ 87.0 mph,9.2
1070.0,111.0,160.0,1,5,0,17.5 s @ 82.0 mph,9.1
1590.0,438.0,536.0,1,6,1,,4.6
1996.0,310.0,461.0,2,3,1,,7.8
1790.0,507.0,651.0,2,6,1,,5.5
1790.0,335.0,475.0,1,6,1,17.0 s @ 99.4 mph,6.7
1796.0,496.0,570.0,2,6,1,13.4 s @ 116.8 mph,4.5
1875.0,528.0,577.0,1,6,1,12.8 s,4.9
1739.0,576.0,630.0,2,6,1,12.3 s,3.9
1870.0,315.0,500.0,1,3,1,17.8 s @ 95.7 mph,8.1
1820.0,438.0,536.0,2,6,1,,4.9
1905.0,608.0,813.0,2,6,1,,4.4
1690.0,436.0,490.0,1,3,1,13.1 s,4.6
1629.0,436.0,490.0,2,6,1,13.4 s @ 116.8 mph,4.5
1726.0,385.0,417.0,2,3,1,14.2 s @ 111.8 mph,4.7
1630.0,420.0,494.0,1,3,1,12.8 s,4.3
1620.0,431.0,440.0,1,6,1,12.5 s,4.2
1620.0,406.0,420.0,1,6,1,12.5 s,4.1
1330.0,415.0,425.0,1,6,1,11.7 s,4.0
1998.0,608.0,813.0,1,6,1,,3.7
1767.0,380.0,589.0,1,6,1,15.3 s @ 104.0 mph,5.3
1630.0,426.0,470.0,1,6,1,12.5 s @ 115.0 mph,4.1
1954.0,355.0,502.0,1,6,1,13.9 s @ 103.1 mph,5.2
1745.0,572.0,620.0,2,3,1,12.5 s @ 121.2 mph,3.8
1863.0,460.0,542.0,1,6,1,12.9 s @ 115.0 mph,4.4
1990.0,558.0,620.0,2,6,1,13.1 s @ 111.2 mph,4.7
1995.0,476.0,600.0,2,5,1,13.2 s @ 108.1 mph,4.5
2097.0,309.0,461.0,2,5,1,,8.4
2000.0,284.0,408.0,1,5,1,,6.5
1835.0,517.0,570.0,1,3,1,13.2 s @ 115.6 mph,4.0
